amount,hour,merchant_cat,device_type,sender_age_days,receiver_age_days,txn_count_1h,same_device,is_fraud
2579.8424560911917,13,1,1,1076,242,1,1,0
2810.4570206770995,15,5,0,443,1830,2,1,0
3584.276396399509,11,4,0,939,930,4,1,0
433.6759934260359,13,1,0,891,1213,0,1,0
240.01124227866737,12,0,0,1645,207,1,1,0
7701.588404328534,19,9,0,813,1900,1,1,0
294.96081808086427,20,6,2,1106,990,2,0,0
14762.235004627253,22,1,0,0,6,11,0,1
3149.9678916233206,15,9,0,327,1055,2,1,0
1852.7590221739508,14,3,0,1162,1501,3,1,0
550.7907505599202,19,7,1,1207,1394,1,1,0
24432.154459440182,18,7,0,873,967,3,1,0
5794.61637782962,13,3,0,1418,1753,4,1,0
558.2986086072082,17,8,0,62,407,0,1,0
19750.137511507834,22,5,0,1094,1180,4,1,0
2254.953196903247,14,9,0,424,1767,2,1,0
36787.126221599865,21,5,1,1426,192,1,1,0
3621.337587611938,13,8,1,1603,1323,1,1,0
10998.053855893591,8,8,0,1585,483,4,1,0
12625.0614616788,18,2,0,1996,1149,3,1,0
2794.9357102670297,10,1,0,1276,714,4,1,0
25460.75201952545,6,9,0,1058,519,4,1,0
3312.5466009073493,8,5,0,1956,829,0,1,0
10962.83737862447,22,5,1,298,106,2,1,0
482.298451852924,20,3,0,1237,1115,0,1,0
11146.390603320911,16,2,0,210,1451,3,1,0
62573.4862640423,19,6,0,1934,166,4,1,0
3278.724669579335,21,5,0,1210,1841,1,1,0
7224.658251256815,16,1,0,1535,371,0,1,0
1644.5437194599454,17,0,0,227,1304,0,1,0
458.18156219209754,15,3,0,1462,1316,0,1,0
28451.707902173053,12,6,0,768,1017,3,1,0
7899.9438247209055,15,5,0,636,968,2,1,0
1500.6406871699917,10,2,0,1480,1809,3,1,0
43236.51489014613,20,3,1,895,687,1,1,0
1554.1541105206468,20,7,0,273,222,4,1,0
11944.391104873928,16,1,0,510,751,1,1,0
29726.439768678298,17,1,1,1281,1855,0,1,0
3918.646363684247,7,6,0,929,764,1,1,0
5327.393278521905,8,8,0,1980,1680,0,1,0
7340.440652427652,13,9,0,493,1891,0,1,0
1922.7400395286063,22,9,0,1695,323,4,1,0
4440.739262751247,9,5,0,1759,258,1,1,0
1058.4955059661545,19,8,0,1166,462,4,1,0
5101.866966228411,16,5,1,1516,1544,3,1,0
6530.190142493026,22,4,1,1454,1899,3,1,0
5998.794632904393,19,8,0,799,1099,0,1,0
4592.543381154474,22,6,1,875,282,2,1,0
1158.3590398480999,10,1,0,977,1858,3,1,0
17285.71113309655,12,8,0,683,114,3,1,0
4247.482322103455,14,2,0,690,161,0,1,0
2254.0260254614946,21,1,0,1974,1790,1,1,0
17939.96829211974,10,5,1,1598,1226,2,0,0
6030.648461884225,17,8,0,871,547,0,0,0
1218.9190666929544,20,0,0,1802,673,3,1,0
4153.304056747461,11,2,0,1168,1230,1,1,0
48802.93674728107,19,6,0,1404,601,1,1,0
6060.418990388698,16,1,0,229,1460,0,1,0
25817.115309986933,6,9,0,413,783,1,1,0
4895.589681674494,22,6,0,753,1871,2,1,0
3243.072615054795,7,9,0,1941,386,4,1,0
13993.122526989346,9,1,0,906,358,4,1,0
1780.5497369490843,8,5,2,469,1862,1,1,0
671.8246179729568,16,5,0,581,1268,1,1,0
66446.27274964665,10,9,0,1113,203,4,1,0
14362.274961126644,10,5,0,1616,1870,4,0,0
6510.412078136868,10,6,2,1513,808,2,1,0
5306.953674415971,22,9,0,1993,717,2,1,0
6885.762180160619,8,5,0,1154,33,0,1,0
1106.6025281269726,9,7,1,514,34,0,1,0
1888.7127966672044,11,6,1,1804,46,4,1,0
69756.7209586699,21,6,0,484,209,2,1,0
18380.044050161723,10,9,1,1464,1780,0,1,0
5790.010713957084,15,7,0,1025,501,2,1,0
8581.29358838321,8,0,0,365,1675,2,1,0
19002.61294007087,21,4,0,805,248,0,0,0
4372.993865301316,11,5,0,939,641,3,1,0
36868.005168221884,21,5,0,1184,558,4,1,0
1069.4038205438724,7,5,0,643,538,0,1,0
2294.3943852176158,8,9,0,1193,391,1,1,0
11836.146272503467,22,1,0,422,1603,4,1,0
17270.901036496547,10,4,0,1859,1223,4,1,0
12040.263026640981,18,9,0,1715,408,3,1,0
16201.964900294795,21,7,0,1564,843,1,1,0
42905.0303187485,23,5,0,11,8,18,0,1
19045.561390012364,14,1,0,1638,878,4,1,0
2504.469332514186,6,0,0,625,184,2,1,0
5070.296297099986,6,9,0,1076,1291,0,1,0
1911.1469491495493,8,2,0,649,933,4,1,0
104512.87955271569,1,2,1,2,4,24,0,1
435.9686390336158,20,5,0,1856,473,2,1,0
7766.117716410125,14,2,0,1824,164,4,1,0
2550.7804454504094,18,3,0,1850,1558,3,1,0
2439.585853801536,20,1,2,753,1641,1,1,0
649.1348742434589,15,0,0,1723,1261,3,1,0
3882.373201559632,18,7,0,884,1281,3,1,0
4374.419257994566,21,1,2,509,811,2,1,0
155759.62216911637,2,3,1,6,3,8,0,1
12342.585670852555,10,7,1,200,1140,1,1,0
9818.42774362299,14,4,0,366,684,3,1,0
2275.9406877903352,10,3,1,1649,487,4,1,0
19169.20638148224,20,1,2,1194,910,1,1,0
1221.2808021345447,7,5,0,1573,566,4,1,0
2692.016264006981,21,3,0,708,1713,0,1,0
10860.92372801649,22,3,0,758,1439,3,1,0
5353.563316732607,12,6,0,119,1087,3,1,0
17626.780141151517,7,5,1,443,724,4,1,0
4083.0240635602668,22,9,0,1434,1723,3,1,0
4600.303143879785,7,8,0,634,389,4,1,0
5515.693254709763,11,8,0,791,984,4,0,0
2259.1113981886897,6,8,1,1358,1998,2,1,0
2211.416083891931,11,6,0,1840,869,2,0,0
4390.513505749375,12,7,0,458,165,3,1,0
19009.410943959538,10,8,0,895,435,4,1,0
1920.6507225904513,21,2,0,345,233,2,1,0
1867.6977753069398,16,2,0,1868,1090,1,1,0
3745.290632997743,21,7,0,334,136,0,1,0
1005.0177330613952,19,0,0,1225,64,3,1,0
12283.36190331913,11,2,0,1151,999,1,1,0
25400.94249153784,14,1,0,1678,159,4,1,0
15128.91049652897,14,3,0,1341,545,4,1,0
15062.990063454086,20,1,0,1920,432,0,1,0
11661.602575312758,10,0,0,471,341,0,1,0
951.6610780045894,6,0,2,939,1358,2,1,0
391.68423407709,11,0,0,683,1265,3,1,0
85484.96712774986,4,5,0,1,0,23,0,1
43978.282710378764,17,2,0,288,425,0,0,0
11216.968791720063,19,1,0,493,1538,0,1,0
14956.87258500801,13,1,1,1018,853,4,1,0
2672.7802268770756,6,8,0,1422,1562,2,1,0
11481.001102433996,17,3,1,1340,1168,0,1,0
10332.043251441306,20,4,0,1917,116,1,1,0
6493.804630226193,22,1,0,875,1433,1,1,0
5970.0475445765705,12,2,0,1968,1800,4,1,0
5158.51324769085,18,4,0,1417,1549,2,1,0
2587.9860205004957,16,5,0,1967,294,0,1,0
4779.635402647253,19,5,0,207,465,4,1,0
6820.669592645212,20,0,0,321,1884,0,1,0
1866.166277273702,7,8,0,498,1292,4,1,0
8076.1321487863,21,4,0,1245,915,1,1,0
2599.342496961213,8,5,0,1100,1172,3,1,0
42493.79851286476,12,5,1,1606,1892,3,1,0
411.83642094756743,10,7,0,419,250,1,1,0
18779.60977415227,9,4,0,1671,753,0,1,0
8346.774293370554,13,4,0,938,580,2,1,0
11538.81554544473,7,5,0,847,226,3,1,0
2596.051737354014,14,6,0,1003,1969,1,1,0
12500.448428570046,13,1,2,1070,506,4,1,0
1658.3223615995148,6,1,0,1411,464,2,1,0
2905.1939595516437,20,4,1,317,1584,0,1,0
2540.1573475619643,20,7,0,403,1136,0,1,0
592.4682510923317,18,5,0,679,1191,2,1,0
17140.891598185648,2,3,0,14,8,15,0,1
4591.0322403168075,22,2,0,193,1402,0,1,0
71373.23439941653,22,1,1,60,215,4,1,0
12224.538043180077,7,8,0,905,88,2,1,0
5083.625119457132,20,8,0,1533,1834,3,1,0
2249.458159883919,6,8,0,1837,231,3,1,0
7389.167012497879,7,4,0,1000,145,3,1,0
19927.50160604839,14,4,0,240,1915,1,1,0
7693.479445774741,6,8,0,1348,1456,4,1,0
3056.292706127701,11,3,1,1656,1107,2,1,0
6497.751374359669,15,1,0,365,1838,2,1,0
4962.142268567788,14,7,2,1094,1689,1,1,0
4598.239447862902,9,5,0,653,318,4,1,0
3084.051137947626,12,2,0,1184,107,1,1,0
2910.9030135475114,16,1,0,548,301,0,1,0
33132.255283970524,21,7,0,1562,483,1,1,0
29776.7461277395,10,2,0,98,1193,1,1,0
14668.91126741363,13,1,1,1067,1637,1,1,0
2969.82630517304,14,5,2,334,424,2,1,0
18012.327531399733,18,8,0,1020,350,3,1,0
3456.169903898599,8,4,1,249,841,2,1,0
1269.598987597239,19,5,0,629,1533,2,1,0
8538.675981426628,20,8,0,644,1782,3,1,0
1925.2703118773013,15,7,0,668,640,1,1,0
11678.09854540877,17,2,0,1805,1637,3,1,0
26769.425721096803,20,6,2,1282,709,0,1,0
1950.5102828377524,16,0,0,394,1388,4,1,0
1860.6022880719283,21,9,1,374,119,3,1,0
3367.0448250907784,18,5,0,155,1110,0,1,0
21057.721821050232,15,8,0,932,1598,1,1,0
1117.2183559454832,7,1,0,1355,1270,4,1,0
5182.591001198955,18,6,1,1315,834,1,1,0
8740.118427605104,8,2,2,508,1374,3,1,0
200000.0,1,8,1,10,9,27,0,1
6335.548549851723,21,8,0,1248,310,4,1,0
830.8123250907394,10,5,2,291,1866,3,1,0
95846.35959447599,21,2,0,1107,1103,1,1,0
254.1091376480449,6,1,0,578,352,0,1,0
2734.1637713970463,9,1,0,574,224,4,1,0
772.3064856428715,9,5,0,522,460,4,0,0
5057.065186367069,13,6,0,1075,571,1,1,0
8414.995514193082,17,0,0,1973,470,4,1,0
21312.512198915385,16,5,2,365,716,0,1,0
1186.0437025895549,14,2,0,1574,1549,2,1,0
1218.8690655419664,7,3,0,399,1397,3,1,0
1639.0144722384744,15,7,1,1390,1234,3,1,0
4333.150752284874,8,5,0,1322,908,0,0,0
8650.423446496243,18,6,0,586,1061,4,1,0
846.0486137667511,10,5,0,586,595,4,1,0
4010.972427695851,6,9,1,1971,659,3,1,0
6154.637899620747,20,2,1,721,595,1,1,0
22430.83681322852,15,7,0,1554,98,3,1,0
1071.7975403370144,9,6,0,280,919,4,1,0
54748.56643072074,12,9,0,72,801,4,1,0
6170.042562025769,7,8,0,1578,110,1,1,0
2314.375010664221,11,3,0,1331,1174,3,1,0
4937.2091539524,12,1,0,1266,1871,1,1,0
2433.0433191588822,14,8,1,907,1801,4,1,0
19723.436212007855,9,9,0,1641,1967,2,1,0
1141.4738321919294,12,0,0,298,1195,3,1,0
27254.7293843505,20,5,2,1898,472,3,1,0
3290.0320757268764,8,6,0,349,361,2,1,0
5127.8653333933,8,2,0,580,1270,4,1,0
4535.343901966078,20,7,0,1360,185,1,1,0
6416.054802581408,9,5,1,780,822,1,1,0
2151.295089457709,14,3,0,920,114,1,1,0
2991.5784116676728,20,3,0,1709,1462,1,1,0
4073.0757548122033,17,1,2,1923,583,3,1,0
11993.117343710293,22,7,0,1948,520,3,1,0
20656.765540771696,17,9,2,1732,1358,4,1,0
8651.608612636834,12,8,0,1475,80,4,1,0
5940.330310278535,22,7,0,1967,1739,4,1,0
12795.36131601149,13,9,0,178,394,2,0,0
3718.811149597071,22,4,0,1128,1692,0,1,0
55665.02357051834,20,8,0,1458,75,3,1,0
1376.3206096086512,20,2,0,237,1112,1,1,0
28177.359382073988,18,8,0,1393,1552,0,1,0
10577.784278542827,9,7,0,1321,1209,3,0,0
6072.654756230326,14,3,1,498,1180,4,1,0
537.5681048102706,13,4,0,723,997,1,1,0
421.6958672714523,12,3,1,366,1968,2,1,0
4389.123969971744,6,4,1,1487,1972,3,1,0
6686.580364939016,18,1,0,1714,949,0,1,0
3254.1249525515977,14,2,0,1018,1401,1,1,0
1425.8986390994803,11,9,0,1553,920,2,0,0
2317.0315210359477,10,0,0,1930,573,3,1,0
43470.26392391971,11,9,0,617,271,0,1,0
353.87643942453974,16,4,0,931,1840,3,1,0
294.4337761357685,14,1,0,1682,1552,3,1,0
30135.950895241844,18,2,0,1029,802,0,1,0
3593.6375456073483,19,6,1,537,951,3,1,0
11255.165129399556,9,5,0,1058,1844,3,1,0
12342.213884670777,7,3,0,93,720,2,0,0
4812.069330826623,13,4,0,195,1537,0,1,0
4082.509246103373,11,6,0,1050,765,0,0,0
251.00984927942946,9,8,2,1128,1184,3,0,0
2117.263357090951,13,8,1,1062,1053,4,1,0
3631.4261563198534,20,5,0,1427,701,2,1,0
5288.118690309687,17,9,2,777,229,0,1,0
4610.246278402023,19,6,0,1511,916,3,1,0
141.63557856993012,9,1,0,1728,841,4,1,0
4539.484965026917,21,1,0,1884,1682,2,1,0
4932.454184899496,9,2,0,1992,855,4,1,0
2852.280252496467,21,7,0,1779,898,3,1,0
2440.0454507022564,7,8,0,367,1360,2,1,0
3234.7135014152263,16,2,1,722,1313,4,1,0
93358.38675411508,0,3,1,5,0,11,0,1
23107.57207709473,12,3,0,1642,1163,0,1,0
18452.586276663857,15,3,0,1406,1816,3,1,0
19921.323463034634,16,5,0,941,1488,3,1,0
24926.537875585862,21,4,0,1840,345,4,1,0
935.9613102821747,14,1,0,1010,1107,3,1,0
4683.898736560731,18,4,0,1299,278,1,1,0
5483.794276689807,8,6,0,1124,1531,3,1,0
1681.5855280847823,9,4,0,885,1735,4,1,0
2298.690650151737,9,2,0,1359,127,3,1,0
162282.4440814782,17,6,0,1864,890,3,1,0
5058.842027546105,8,9,0,1041,1458,2,1,0
13148.801393064616,1,7,0,13,0,21,0,1
2363.458663923905,22,6,0,1788,808,0,1,0
696.696127210461,20,7,0,1710,1276,1,1,0
4725.033965010431,10,6,0,1375,1528,1,1,0
2845.1636058247086,7,1,0,1956,1111,4,1,0
4009.2849998291167,10,5,0,1130,1045,2,1,0
15276.89787017204,22,0,0,1465,1822,3,1,0
4781.289487897342,8,6,0,388,1144,4,1,0
7659.079691217133,12,0,0,348,688,2,1,0
7347.025680929549,9,6,0,1154,537,2,0,0
6884.482317777902,18,4,0,1179,1435,1,1,0
3785.7108374020577,10,1,1,1625,992,4,1,0
4357.452162205883,21,2,0,707,559,0,1,0
5801.478689862382,9,9,0,1255,673,1,1,0
15118.591647937401,17,6,0,592,715,4,1,0
9471.100979522778,22,3,0,841,1701,4,1,0
4249.438919795923,22,7,0,833,840,0,1,0
9079.88169479655,20,5,0,1652,1150,1,1,0
6272.037335592208,6,6,1,1700,1991,2,1,0
7285.159265155159,14,2,2,472,1840,1,1,0
949.7395999883294,9,8,0,1426,1719,3,0,0
5098.786203708746,21,2,0,1148,1425,2,1,0
4018.046493806825,15,5,0,784,1232,3,1,0
34006.01068956868,13,6,0,1286,1052,2,1,0
3437.256628988371,17,1,0,1848,70,1,1,0
3189.6187033051146,10,9,0,577,1436,0,1,0
6410.229192729177,10,7,0,787,600,1,1,0
12524.416085244204,20,8,2,87,727,0,1,0
41981.66880991887,23,9,0,10,1,29,0,1
1679.5735739663967,15,6,1,1736,1133,1,0,0
17459.91049753632,18,0,0,1907,873,2,1,0
14941.114929742462,12,7,0,1073,1258,4,1,0
3011.7286221912977,16,6,1,1636,737,0,1,0
2946.6909102302484,19,0,0,1198,120,2,1,0
1961.3840260136737,19,7,0,62,904,0,1,0
86531.79977188163,8,9,0,1733,1337,2,1,0
1175.8451291301387,12,9,0,457,73,0,1,0
21066.943455011588,13,5,0,1211,771,3,1,0
7923.445824779986,10,0,0,439,1042,3,1,0
1432.71035713388,10,2,0,78,202,3,1,0
21779.31304665002,11,7,0,1259,324,1,1,0
7469.109589695179,14,3,0,1746,1533,3,1,0
13596.266230511099,15,9,1,675,696,0,1,0
1177.8187552757618,20,8,0,1545,1823,0,1,0
8537.893621704776,8,6,0,1275,301,2,1,0
1409.0263869144167,20,4,0,1559,1207,3,1,0
9766.27989369491,21,6,0,452,494,3,0,0
1637.6406013517565,17,5,0,1998,521,2,1,0
4563.020702011656,8,8,0,897,1016,4,1,0
28969.386704780343,11,3,1,870,1017,0,1,0
10435.749849464866,9,4,0,705,549,1,1,0
13128.185206496268,9,8,0,1807,681,2,1,0
8807.74187379636,17,3,0,452,905,1,1,0
12339.364518230748,7,8,0,1879,62,0,1,0
678.423775055752,22,7,0,1135,512,2,1,0
2346.1695647225224,11,2,0,1780,589,4,1,0
20838.105475104814,21,1,2,563,1158,2,1,0
505.70069380904556,19,4,0,1868,331,2,1,0
7546.078529581852,8,0,1,1080,620,4,1,0
41032.11756290104,6,7,0,563,86,2,1,0
2501.5382318515562,20,1,0,522,1795,2,1,0
2328.435395217533,6,0,0,872,1354,1,1,0
332.8027598535967,22,0,0,776,444,1,1,0
767.0872890641252,18,3,0,1213,355,4,1,0
24839.839173120898,6,6,0,789,180,3,1,0
2989.5901129395693,11,0,0,1128,1712,2,0,0
2671.1244607922,16,9,1,1410,463,1,1,0
5852.462351208939,8,3,0,331,1682,0,1,0
7834.95435485849,22,9,0,137,492,0,1,0
8127.760716262659,8,9,1,41,1208,3,1,0
5102.133876684396,11,4,0,1683,1297,3,1,0
26993.629356264097,18,1,1,1072,83,1,1,0
2219.0191211957786,21,2,2,1924,263,2,1,0
53489.008880810776,12,8,0,996,1074,2,1,0
2474.849008777959,15,8,0,1506,731,1,1,0
30322.411636948455,18,6,0,1250,1261,2,1,0
25509.6173606239,12,0,0,65,1151,0,1,0
3665.792884446604,13,0,1,577,1599,2,1,0
45133.12134018704,7,4,0,943,722,3,1,0
32535.90062035237,10,6,0,49,1555,3,1,0
12193.92016874391,22,9,1,7,2,24,0,1
4340.800592155392,18,6,0,995,1732,4,1,0
3922.1728519320463,16,3,0,100,1417,2,1,0
9866.816273617807,21,7,0,357,979,0,1,0
826.603880106772,22,3,2,1145,1384,4,1,0
12638.479029523322,20,8,0,1093,960,0,1,0
932.6409140919769,13,3,0,1494,1606,2,1,0
2557.5725098533717,19,2,0,1503,1410,1,1,0
758.9537631595593,12,2,2,572,153,4,1,0
7104.829443450699,15,1,1,567,471,1,1,0
6499.325128862805,20,8,1,1328,1624,4,1,0
2946.8207395865547,8,3,1,515,1964,1,1,0
2507.1080560012933,7,1,0,856,244,2,1,0
2642.7701098342054,17,7,0,1317,1357,4,1,0
13238.1272049702,21,4,0,362,230,3,1,0
1434.1417348197458,11,5,0,806,1336,1,0,0
15234.516601888838,22,5,1,1866,1107,4,1,0
3608.2369816760634,22,9,0,798,1932,3,1,0
4873.385511036696,17,1,2,701,621,3,1,0
2625.851146908253,13,3,0,477,1592,4,1,0
104137.90387277506,23,3,1,4,3,27,0,1
11842.976482235945,14,6,0,81,1265,0,1,0
11398.57050528165,8,8,0,1780,234,3,1,0
26582.517736592374,9,7,0,1057,399,0,1,0
2090.407186328862,11,0,0,1105,1283,4,1,0
3816.1767284115103,12,3,0,1105,1223,1,1,0
6031.508958819545,15,6,1,424,1238,3,1,0
9680.50829069693,17,6,0,137,623,2,1,0
6253.197611845541,21,5,0,1492,1180,0,1,0
9461.181152594,10,5,0,1812,358,2,1,0
2973.162580844957,17,3,0,1312,883,2,1,0
2636.9695104156895,14,4,1,930,1096,1,1,0
3180.732704569052,6,1,0,974,745,1,1,0
1186.0254502749717,11,1,0,898,209,4,1,0
1310.9296421735835,20,4,0,657,1345,4,0,0
5310.714004203027,22,1,0,80,415,4,1,0
1448.119882306113,18,9,0,292,977,1,1,0
1801.6141572221368,17,6,0,1462,1513,1,1,0
3987.790987826445,21,4,0,1486,871,1,1,0
1686.0851718435856,15,1,0,1407,782,1,1,0
969.90718069755,7,0,2,283,1770,0,1,0
5275.939251392629,10,3,1,403,1229,0,0,0
1046.3002126278323,8,2,2,1591,1233,3,1,0
28671.776406167675,15,9,0,1947,1317,0,1,0
867.526502791496,14,0,0,1996,1691,2,1,0
857.6645174227494,7,0,2,1698,1920,3,1,0
2498.7098531762213,9,5,0,1248,890,4,1,0
1802.1424069049317,17,4,0,1782,1098,0,1,0
5642.9239500284875,10,4,0,1616,1070,0,1,0
4989.516063710293,17,8,0,1942,1573,4,1,0
4149.796280844452,13,3,0,1155,1998,3,1,0
1277.233310105166,22,8,0,1088,289,2,1,0
6643.91420008581,16,3,1,596,1849,2,1,0
29816.778934453036,18,3,0,72,1257,3,1,0
17369.82637023214,22,2,0,365,996,0,1,0
1126.0839244368165,17,1,0,1598,1037,0,1,0
4957.490556003275,19,2,0,1734,164,4,1,0
9698.064642484609,8,3,0,149,581,2,1,0
11908.630664675627,22,8,0,1444,1543,0,1,0
18867.672527860454,16,9,2,530,1583,1,0,0
9797.380191248703,14,8,0,1768,631,1,1,0
1293.6225010734138,13,9,2,1783,1050,2,1,0
13316.354987358654,19,4,0,451,655,2,1,0
664.0506854904195,21,3,0,1640,1389,3,1,0
686.1652360888545,11,4,0,133,661,1,1,0
8451.695246601983,19,7,0,458,778,3,1,0
5787.814090995033,8,6,1,1270,1859,1,1,0
3652.588860674228,6,5,0,481,1295,2,1,0
17220.35468336572,7,5,0,77,208,1,1,0
4071.838316040263,13,4,0,1469,673,4,1,0
1862.4413059121457,16,6,0,1437,576,2,1,0
467.30646379913736,8,3,0,1603,1059,1,1,0
22737.368953040528,9,8,0,467,765,3,1,0
4567.596507246312,12,3,0,303,491,0,1,0
7408.654692994819,18,7,0,1230,934,3,1,0
6432.745883551257,19,1,1,470,142,0,1,0
3427.609752947189,14,4,0,1393,1688,4,1,0
884.8529552369391,15,7,0,1862,156,2,1,0
62433.15696891595,22,7,0,203,890,4,1,0
12578.745988378103,7,5,0,1759,1494,2,1,0
2979.012643581511,10,8,0,605,1563,2,1,0
5045.351355319299,11,0,0,396,322,3,1,0
59000.377375359705,11,9,0,1805,1659,4,1,0
19119.45420917681,9,1,0,1457,1829,2,1,0
90487.45064846886,22,0,1,1967,315,2,1,0
3090.1645750703383,7,3,0,840,148,4,1,0
3169.840300030242,15,2,0,1855,385,4,1,0
7903.971623815841,13,8,0,371,623,1,1,0
12298.674306734212,8,3,0,1295,1198,0,1,0
4887.520669462846,17,6,0,709,1416,3,1,0
2301.915802085746,8,4,0,1930,1131,1,1,0
1989.8035946383038,12,9,0,190,321,2,1,0
34460.4696334993,17,9,0,1606,864,2,1,0
8057.558697993486,7,3,0,855,225,1,1,0
2249.2471785913986,12,4,0,972,165,1,1,0
1028.6063102334567,6,6,0,150,1671,2,1,0
2564.138100421151,16,9,0,1377,545,3,1,0
6486.889553790587,16,6,0,1881,1263,0,1,0
496.8481832350715,12,7,1,1317,683,1,1,0
17429.0595196662,23,8,0,11,0,14,1,1
2119.7403142763437,10,8,2,1902,1015,1,1,0
1939.1487019231522,16,9,0,948,1311,0,1,0
2158.721892630212,14,2,0,1346,1121,4,1,0
3485.4785713350348,10,2,0,946,1704,3,1,0
3029.6572935992613,21,7,1,54,1449,3,1,0
9228.819757257299,7,6,0,435,1630,3,1,0
3033.9142723144373,10,9,0,374,203,3,1,0
4189.381001176141,15,8,0,656,1489,2,1,0
6280.5775679414455,15,8,0,339,1916,3,1,0
9935.791352419792,13,1,1,78,1669,4,1,0
11767.588440827545,11,7,0,1199,1404,4,1,0
1928.7378879743185,10,8,0,437,625,3,1,0
980.4466916729083,16,4,0,1659,1930,3,1,0
1394.805430464297,11,1,0,676,1977,3,1,0
2605.2656579970376,16,4,0,1342,787,1,0,0
3315.052041943904,10,7,1,770,602,3,1,0
1030.566896845132,14,0,0,1637,1326,0,1,0
40542.20208661925,15,4,0,1621,1887,2,1,0
16738.500213735486,13,6,0,1414,1250,1,1,0
4824.3683080741275,17,7,2,1226,1372,4,1,0
6080.701445092514,21,8,1,1606,462,4,1,0
947.5401688767555,13,2,1,604,121,3,1,0
2346.2882702066804,15,0,0,799,1611,4,1,0
5744.027078837766,22,7,1,445,788,4,1,0
41887.590740989595,19,9,0,1086,432,3,0,0
913.7113874250283,11,4,0,616,950,0,1,0
6313.08345765672,12,6,0,506,1296,4,0,0
11650.801842460998,14,8,1,738,488,1,0,0
1511.7960946338064,13,4,0,366,1148,3,1,0
3147.295264248561,17,7,0,1246,1016,1,1,0
7983.524500442255,12,8,0,782,466,1,1,0
10413.865847556332,13,1,1,286,1807,1,1,0
2327.05622750665,22,4,1,1033,462,0,1,0
4652.153557749197,12,6,0,757,1572,0,1,0
11966.998315495715,11,4,1,593,870,2,1,0
3225.5447875593977,9,6,0,1821,1414,2,0,0
2312.199858991422,16,0,1,1434,242,4,1,0
5744.278245014177,18,9,0,159,1411,2,1,0
2483.5016424711284,7,5,0,965,1254,2,1,0
951.4611379202792,12,5,0,228,626,4,1,0
10979.532152565069,20,7,2,1040,1676,0,1,0
3239.390907760292,13,9,0,152,1097,0,1,0
2422.3297653400323,12,9,0,711,1130,3,1,0
5364.23937737597,7,0,1,1789,1789,3,1,0
4784.280036984517,7,4,1,1442,46,2,1,0
3897.9544233151832,8,5,0,1226,971,4,1,0
5922.755604091957,10,5,1,607,115,3,1,0
10247.754671366549,6,6,0,1875,1925,1,1,0
2204.1032011033776,7,3,0,1420,1773,3,1,0
3326.5642836213738,10,2,0,727,250,3,1,0
12048.873648207938,17,9,1,1351,1392,1,1,0
75721.58619507079,3,2,1,6,9,23,0,1
1503.8315635025042,12,1,0,1903,493,3,1,0
606.7036109695737,16,8,0,1838,726,2,1,0
6303.673152022446,9,0,0,1576,1357,0,1,0
3357.908987872775,16,6,0,1383,632,3,1,0
1926.5379338528637,7,7,0,1371,750,1,1,0
11060.932971273714,6,9,0,925,639,0,1,0
1993.021201858392,22,6,0,1912,1130,1,1,0
4946.262935711548,22,9,0,943,1904,3,1,0
9064.912392158518,14,5,0,1178,418,1,1,0
23022.118694822082,21,7,0,832,1163,3,1,0
33913.120993438206,19,2,1,543,1648,4,1,0
23389.75800972748,17,9,0,1750,607,1,1,0
649.516313346399,9,1,0,161,796,2,0,0
4027.5284295283996,14,9,2,259,805,4,1,0
19773.766539947395,20,4,0,717,556,2,1,0
6610.456873442663,18,3,0,1575,1934,0,1,0
33770.590371273654,23,2,0,11,9,29,0,1
879.6284473531359,9,3,0,48,1058,2,1,0
11723.733145657283,6,6,1,1126,305,1,1,0
780.0564696892784,9,1,0,1985,1927,3,1,0
650.7754145707405,13,4,0,1612,234,2,1,0
751.3307191997021,14,3,0,972,1620,2,1,0
4893.060076294023,9,2,0,490,1552,1,1,0
2782.1410189557414,15,3,1,1301,580,2,1,0
12397.417454601544,18,4,0,436,769,2,1,0
9464.536352754712,10,6,0,1398,113,4,1,0
1187.2067580589717,17,4,1,1689,772,2,1,0
981.8021390803863,14,3,0,1299,1335,4,1,0
13928.324765377161,11,6,0,295,126,0,1,0
1455.359705653009,11,6,0,1377,138,2,1,0
2099.068963619117,8,9,1,1073,1111,4,1,0
5129.459931892644,15,0,0,473,654,0,1,0
16694.797649685137,14,7,1,1792,805,1,1,0
1473.4092861882566,6,0,0,1118,832,3,1,0
1302.5784569225564,15,0,0,142,1234,1,1,0
928.842176305954,9,6,0,1236,673,1,1,0
6945.5946599682065,12,5,0,1003,1385,3,1,0
11180.712426574091,16,0,0,1901,1183,4,1,0
7141.966239915307,11,2,0,812,778,1,1,0
8282.176919082096,6,8,0,1737,1567,2,1,0
20659.97314430621,22,0,0,1390,59,4,1,0
4566.081996579068,7,4,2,1803,1510,2,1,0
15652.885166931273,14,7,0,1920,1823,4,1,0
6597.367193064111,6,2,0,809,398,0,1,0
650.3780194441614,13,1,0,507,741,3,1,0
454.42284091654966,22,0,0,397,810,1,1,0
670.8085621855965,16,9,0,1464,1200,2,1,0
1466.345398038042,19,4,0,846,198,2,0,0
12227.471907379773,6,7,2,1787,1810,0,0,0
2273.52776207082,13,3,0,74,1371,3,1,0
4089.0643248948445,7,7,0,1919,1632,4,1,0
